generation,id,fitness,species,parent1,parent2,timestep
224,106530,1.1975,1,105989,93221,321
225,106530,1.1975,1,105989,93221,321
226,106530,1.1975,1,105989,93221,321
227,106530,1.1975,1,105989,93221,321
228,106530,1.1975,1,105989,93221,321
229,106530,1.1975,1,105989,93221,321
230,106530,1.1975,1,105989,93221,321
231,106530,1.1975,1,105989,93221,321
232,106530,1.1975,1,105989,93221,321
233,106530,1.1975,1,105989,93221,321
234,106530,1.1975,1,105989,93221,321
235,106530,1.1975,1,105989,93221,321
236,106530,1.1975,1,105989,93221,321
237,106530,1.1975,1,105989,93221,321
238,106530,1.1975,1,105989,93221,321
239,106530,1.1975,1,105989,93221,321
240,106530,1.1975,1,105989,93221,321
241,106530,1.1975,1,105989,93221,321
242,106530,1.1975,1,105989,93221,321
243,106530,1.1975,1,105989,93221,321
244,106530,1.1975,1,105989,93221,321
245,106530,1.1975,1,105989,93221,321
246,106530,1.1975,1,105989,93221,321
247,106530,1.1975,1,105989,93221,321
248,106530,1.1975,1,105989,93221,321
249,106530,1.1975,1,105989,93221,321
250,106530,1.1975,1,105989,93221,321
251,106530,1.1975,1,105989,93221,321
252,106530,1.1975,1,105989,93221,321
253,106530,1.1975,1,105989,93221,321
254,106530,1.1975,1,105989,93221,321
255,106530,1.1975,1,105989,93221,321
256,106530,1.1975,1,105989,93221,321
257,106530,1.1975,1,105989,93221,321
258,106530,1.1975,1,105989,93221,321
259,106530,1.1975,1,105989,93221,321
260,106530,1.1975,1,105989,93221,321
261,106530,1.1975,1,105989,93221,321
262,106530,1.1975,1,105989,93221,321
263,106530,1.1975,1,105989,93221,321
264,106530,1.1975,1,105989,93221,321
265,106530,1.1975,1,105989,93221,321
266,106530,1.1975,1,105989,93221,321
267,106530,1.1975,1,105989,93221,321
268,106530,1.1975,1,105989,93221,321
269,106530,1.1975,1,105989,93221,321
270,106530,1.1975,1,105989,93221,321
271,106530,1.1975,1,105989,93221,321
272,106530,1.1975,1,105989,93221,321
273,106530,1.1975,1,105989,93221,321
274,106530,1.1975,1,105989,93221,321
275,106530,1.1975,1,105989,93221,321
276,106530,1.1975,1,105989,93221,321
277,106530,1.1975,1,105989,93221,321
278,106530,1.1975,1,105989,93221,321
279,106530,1.1975,1,105989,93221,321
280,106530,1.1975,1,105989,93221,321
281,106530,1.1975,1,105989,93221,321
282,106530,1.1975,1,105989,93221,321
283,106530,1.1975,1,105989,93221,321
284,106530,1.1975,1,105989,93221,321
285,106530,1.1975,1,105989,93221,321
286,106530,1.1975,1,105989,93221,321
287,106530,1.1975,1,105989,93221,321
288,106530,1.1975,1,105989,93221,321
289,106530,1.1975,1,105989,93221,321
290,106530,1.1975,1,105989,93221,321
291,106530,1.1975,1,105989,93221,321
292,106530,1.1975,1,105989,93221,321
293,106530,1.1975,1,105989,93221,321
294,106530,1.1975,1,105989,93221,321
295,106530,1.1975,1,105989,93221,321
296,106530,1.1975,1,105989,93221,321
297,106530,1.1975,1,105989,93221,321
298,145868,1.1975,11,145353,116457,321
299,145868,1.1975,11,145353,116457,321
300,145868,1.1975,11,145353,116457,321
301,145868,1.1975,11,145353,116457,321
302,147847,1.2,11,147427,116457,320
303,147847,1.2,11,147427,116457,320
304,147847,1.2,11,147427,116457,320
305,147847,1.2,11,147427,116457,320
306,147847,1.2,11,147427,116457,320
307,147847,1.2,11,147427,116457,320
308,147847,1.2,11,147427,116457,320
309,147847,1.2,11,147427,116457,320
310,147847,1.2,11,147427,116457,320
311,147847,1.2,11,147427,116457,320
312,147847,1.2,11,147427,116457,320
313,147847,1.2,11,147427,116457,320
314,147847,1.2,11,147427,116457,320
315,147847,1.2,11,147427,116457,320
316,147847,1.2,11,147427,116457,320
317,147847,1.2,11,147427,116457,320
