generation,id,fitness,species,parent1,parent2,timestep
0,339,0.001673647013366182,1,-1,-1,400
1,907,0.0024120342858812496,1,313,30,400
2,907,0.0024120342858812496,3,313,30,400
3,907,0.0024120342858812496,1,313,30,400
4,907,0.0024120342858812496,1,313,30,400
5,907,0.0024120342858812496,1,313,30,400
6,907,0.0024120342858812496,4,313,30,400
7,907,0.0024120342858812496,1,313,30,400
8,907,0.0024120342858812496,1,313,30,400
9,907,0.0024120342858812496,1,313,30,400
10,5378,0.0024367699183647693,4,3910,4858,400
11,5378,0.0024367699183647693,1,3910,4858,400
12,5378,0.0024367699183647693,1,3910,4858,400
13,5378,0.0024367699183647693,4,3910,4858,400
14,5378,0.0024367699183647693,4,3910,4858,400
15,5378,0.0024367699183647693,4,3910,4858,400
16,5378,0.0024367699183647693,4,3910,4858,400
17,5378,0.0024367699183647693,4,3910,4858,400
18,5378,0.0024367699183647693,4,3910,4858,400
19,5378,0.0024367699183647693,4,3910,4858,400
20,5378,0.0024367699183647693,4,3910,4858,400
21,5378,0.0024367699183647693,4,3910,4858,400
22,11175,0.002617801047120419,1,10763,10794,382
23,11599,0.002617801047120419,4,11252,11180,382
24,11599,0.002617801047120419,4,11252,11180,382
25,11175,0.002617801047120419,1,10763,10794,382
26,12648,0.002617801047120419,1,11747,12179,382
27,12648,0.002617801047120419,1,11747,12179,382
28,12648,0.002617801047120419,1,11747,12179,382
29,12648,0.002617801047120419,1,11747,12179,382
30,12648,0.002617801047120419,1,11747,12179,382
31,15536,0.0029585798816568047,1,15001,15008,338
32,15536,0.0029585798816568047,1,15001,15008,338
33,15536,0.0029585798816568047,1,15001,15008,338
34,17112,0.0030864197530864196,1,16660,16586,324
35,17112,0.0030864197530864196,1,16660,16586,324
36,17112,0.0030864197530864196,1,16660,16586,324
37,17112,0.0030864197530864196,1,16660,16586,324
38,17112,0.0030864197530864196,1,16660,16586,324
39,17112,0.0030864197530864196,1,16660,16586,324
40,17112,0.0030864197530864196,1,16660,16586,324
41,17112,0.0030864197530864196,1,16660,16586,324
42,17112,0.0030864197530864196,1,16660,16586,324
43,17112,0.0030864197530864196,1,16660,16586,324
44,17112,0.0030864197530864196,1,16660,16586,324
45,17112,0.0030864197530864196,1,16660,16586,324
46,17112,0.0030864197530864196,1,16660,16586,324
47,17112,0.0030864197530864196,1,16660,16586,324
48,17112,0.0030864197530864196,1,16660,16586,324
49,24337,0.003105590062111801,4,23879,17501,322
50,24337,0.003105590062111801,4,23879,17501,322
51,24337,0.003105590062111801,4,23879,17501,322
52,24337,0.003105590062111801,4,23879,17501,322
53,24337,0.003105590062111801,4,23879,17501,322
54,24337,0.003105590062111801,4,23879,17501,322
55,24337,0.003105590062111801,4,23879,17501,322
56,24337,0.003105590062111801,4,23879,17501,322
57,24337,0.003105590062111801,4,23879,17501,322
58,24337,0.003105590062111801,4,23879,17501,322
59,24337,0.003105590062111801,4,23879,17501,322
60,24337,0.003105590062111801,4,23879,17501,322
61,24337,0.003105590062111801,4,23879,17501,322
62,24337,0.003105590062111801,4,23879,17501,322
63,24337,0.003105590062111801,4,23879,17501,322
64,24337,0.003105590062111801,4,23879,17501,322
65,24337,0.003105590062111801,4,23879,17501,322
66,24337,0.003105590062111801,4,23879,17501,322
67,24337,0.003105590062111801,4,23879,17501,322
68,24337,0.003105590062111801,4,23879,17501,322
69,24337,0.003105590062111801,4,23879,17501,322
70,24337,0.003105590062111801,4,23879,17501,322
71,24337,0.003105590062111801,4,23879,17501,322
72,24337,0.003105590062111801,4,23879,17501,322
73,24337,0.003105590062111801,4,23879,17501,322
74,24337,0.003105590062111801,4,23879,17501,322
75,24337,0.003105590062111801,4,23879,17501,322
76,24337,0.003105590062111801,4,23879,17501,322
77,24337,0.003105590062111801,4,23879,17501,322
78,24337,0.003105590062111801,4,23879,17501,322
79,24337,0.003105590062111801,4,23879,17501,322
80,24337,0.003105590062111801,4,23879,17501,322
81,24337,0.003105590062111801,4,23879,17501,322
82,24337,0.003105590062111801,4,23879,17501,322
83,24337,0.003105590062111801,4,23879,17501,322
84,24337,0.003105590062111801,4,23879,17501,322
85,24337,0.003105590062111801,4,23879,17501,322
86,24337,0.003105590062111801,4,23879,17501,322
87,24337,0.003105590062111801,4,23879,17501,322
88,24337,0.003105590062111801,4,23879,17501,322
89,24337,0.003105590062111801,4,23879,17501,322
90,24337,0.003105590062111801,4,23879,17501,322
91,24337,0.003105590062111801,4,23879,17501,322
92,24337,0.003105590062111801,4,23879,17501,322
93,24337,0.003105590062111801,4,23879,17501,322
94,24337,0.003105590062111801,4,23879,17501,322
95,24337,0.003105590062111801,4,23879,17501,322
96,24337,0.003105590062111801,4,23879,17501,322
97,24337,0.003105590062111801,4,23879,17501,322
98,24337,0.003105590062111801,4,23879,17501,322
99,24337,0.003105590062111801,4,23879,17501,322
100,24337,0.003105590062111801,4,23879,17501,322
101,24337,0.003105590062111801,4,23879,17501,322
102,24337,0.003105590062111801,4,23879,17501,322
103,24337,0.003105590062111801,4,23879,17501,322
104,24337,0.003105590062111801,4,23879,17501,322
105,24337,0.003105590062111801,4,23879,17501,322
106,24337,0.003105590062111801,4,23879,17501,322
107,24337,0.003105590062111801,4,23879,17501,322
108,24337,0.003105590062111801,4,23879,17501,322
109,24337,0.003105590062111801,4,23879,17501,322
110,24337,0.003105590062111801,4,23879,17501,322
111,24337,0.003105590062111801,4,23879,17501,322
112,24337,0.003105590062111801,4,23879,17501,322
113,24337,0.003105590062111801,4,23879,17501,322
114,24337,0.003105590062111801,4,23879,17501,322
115,24337,0.003105590062111801,4,23879,17501,322
116,24337,0.003105590062111801,4,23879,17501,322
117,24337,0.003105590062111801,4,23879,17501,322
118,24337,0.003105590062111801,4,23879,17501,322
119,24337,0.003105590062111801,4,23879,17501,322
120,24337,0.003105590062111801,4,23879,17501,322
121,24337,0.003105590062111801,4,23879,17501,322
122,24337,0.003105590062111801,4,23879,17501,322
123,24337,0.003105590062111801,4,23879,17501,322
124,24337,0.003105590062111801,4,23879,17501,322
125,24337,0.003105590062111801,4,23879,17501,322
126,24337,0.003105590062111801,4,23879,17501,322
127,24337,0.003105590062111801,4,23879,17501,322
128,24337,0.003105590062111801,4,23879,17501,322
129,24337,0.003105590062111801,4,23879,17501,322
130,24337,0.003105590062111801,4,23879,17501,322
131,24337,0.003105590062111801,4,23879,17501,322
132,24337,0.003105590062111801,4,23879,17501,322
133,24337,0.003105590062111801,4,23879,17501,322
134,24337,0.003105590062111801,4,23879,17501,322
135,24337,0.003105590062111801,4,23879,17501,322
136,24337,0.003105590062111801,4,23879,17501,322
137,24337,0.003105590062111801,4,23879,17501,322
138,24337,0.003105590062111801,4,23879,17501,322
139,24337,0.003105590062111801,4,23879,17501,322
140,24337,0.003105590062111801,4,23879,17501,322
141,24337,0.003105590062111801,4,23879,17501,322
142,24337,0.003105590062111801,4,23879,17501,322
143,24337,0.003105590062111801,4,23879,17501,322
144,24337,0.003105590062111801,4,23879,17501,322
