generation,id,fitness,species,parent1,parent2
0,111,0.28562115443648967,1,-1,-1
1,961,0.37543637418386444,1,364,4
2,1457,0.4509689201517316,1,56,756
3,1694,0.6301030135447631,3,1146,1146
4,1694,0.6301030135447631,1,1146,1146
5,1694,0.6301030135447631,1,1146,1146
6,1694,0.6301030135447631,3,1146,1146
7,3621,0.632784932236823,1,3219,3219
8,3621,0.632784932236823,1,3219,3219
9,3621,0.632784932236823,7,3219,3219
10,3621,0.632784932236823,1,3219,3219
11,3621,0.632784932236823,1,3219,3219
12,3621,0.632784932236823,7,3219,3219
13,6451,0.6721074275768765,5,5824,2524
14,6451,0.6721074275768765,5,5824,2524
15,6451,0.6721074275768765,5,5824,2524
16,6451,0.6721074275768765,5,5824,2524
17,6451,0.6721074275768765,5,5824,2524
18,6451,0.6721074275768765,5,5824,2524
19,6451,0.6721074275768765,5,5824,2524
20,6451,0.6721074275768765,5,5824,2524
21,10306,0.6882844072173381,3,9898,9864
22,10306,0.6882844072173381,3,9898,9864
23,10306,0.6882844072173381,3,9898,9864
24,10306,0.6882844072173381,3,9898,9864
25,12327,0.8173322666919579,7,11871,11913
26,12327,0.8173322666919579,7,11871,11913
27,12327,0.8173322666919579,7,11871,11913
28,12327,0.8173322666919579,7,11871,11913
29,12327,0.8173322666919579,2,11871,11913
30,12327,0.8173322666919579,7,11871,11913
31,12327,0.8173322666919579,7,11871,11913
32,12327,0.8173322666919579,7,11871,11913
33,12327,0.8173322666919579,2,11871,11913
34,12327,0.8173322666919579,2,11871,11913
35,17099,0.8192173502001555,7,16698,14820
36,17099,0.8192173502001555,7,16698,14820
37,17099,0.8192173502001555,7,16698,14820
38,17099,0.8192173502001555,7,16698,14820
39,19334,0.82683097943301,2,15635,18893
40,19334,0.82683097943301,2,15635,18893
41,19334,0.82683097943301,2,15635,18893
42,19334,0.82683097943301,2,15635,18893
43,19334,0.82683097943301,2,15635,18893
44,19334,0.82683097943301,2,15635,18893
45,19334,0.82683097943301,2,15635,18893
46,19334,0.82683097943301,2,15635,18893
47,23259,0.835049296395813,3,22234,22743
48,23789,0.8847144966157245,3,23139,21149
49,23789,0.8847144966157245,3,23139,21149
50,23789,0.8847144966157245,1,23139,21149
51,23789,0.8847144966157245,1,23139,21149
52,23789,0.8847144966157245,1,23139,21149
53,23789,0.8847144966157245,1,23139,21149
54,23789,0.8847144966157245,1,23139,21149
55,23789,0.8847144966157245,1,23139,21149
56,23789,0.8847144966157245,1,23139,21149
57,23789,0.8847144966157245,1,23139,21149
58,23789,0.8847144966157245,1,23139,21149
59,23789,0.8847144966157245,1,23139,21149
60,23789,0.8847144966157245,1,23139,21149
61,23789,0.8847144966157245,1,23139,21149
62,23789,0.8847144966157245,1,23139,21149
63,23789,0.8847144966157245,1,23139,21149
64,23789,0.8847144966157245,1,23139,21149
65,23789,0.8847144966157245,1,23139,21149
66,23789,0.8847144966157245,7,23139,21149
67,23789,0.8847144966157245,7,23139,21149
68,23789,0.8847144966157245,5,23139,21149
69,23789,0.8847144966157245,2,23139,21149
70,23789,0.8847144966157245,2,23139,21149
71,23789,0.8847144966157245,2,23139,21149
72,23789,0.8847144966157245,2,23139,21149
73,23789,0.8847144966157245,2,23139,21149
74,23789,0.8847144966157245,2,23139,21149
75,23789,0.8847144966157245,2,23139,21149
76,23789,0.8847144966157245,2,23139,21149
77,23789,0.8847144966157245,2,23139,21149
78,23789,0.8847144966157245,2,23139,21149
79,23789,0.8847144966157245,2,23139,21149
80,23789,0.8847144966157245,2,23139,21149
81,23789,0.8847144966157245,2,23139,21149
82,23789,0.8847144966157245,2,23139,21149
83,23789,0.8847144966157245,2,23139,21149
84,23789,0.8847144966157245,2,23139,21149
85,23789,0.8847144966157245,2,23139,21149
86,23789,0.8847144966157245,2,23139,21149
87,23789,0.8847144966157245,2,23139,21149
88,23789,0.8847144966157245,2,23139,21149
89,43680,0.8849892644276615,2,43191,43191
90,43680,0.8849892644276615,2,43191,43191
91,43680,0.8849892644276615,2,43191,43191
92,43680,0.8849892644276615,2,43191,43191
93,43680,0.8849892644276615,2,43191,43191
94,43680,0.8849892644276615,2,43191,43191
95,46601,0.9268317973444898,2,43680,46156
96,46601,0.9268317973444898,2,43680,46156
97,46601,0.9268317973444898,2,43680,46156
98,46601,0.9268317973444898,2,43680,46156
99,46601,0.9268317973444898,2,43680,46156
100,46601,0.9268317973444898,2,43680,46156
101,46601,0.9268317973444898,2,43680,46156
102,46601,0.9268317973444898,2,43680,46156
103,46601,0.9268317973444898,2,43680,46156
104,46601,0.9268317973444898,2,43680,46156
105,46601,0.9268317973444898,2,43680,46156
106,46601,0.9268317973444898,2,43680,46156
107,46601,0.9268317973444898,2,43680,46156
108,46601,0.9268317973444898,2,43680,46156
109,46601,0.9268317973444898,2,43680,46156
110,46601,0.9268317973444898,2,43680,46156
111,46601,0.9268317973444898,2,43680,46156
112,46601,0.9268317973444898,2,43680,46156
113,46601,0.9268317973444898,2,43680,46156
114,46601,0.9268317973444898,2,43680,46156
115,46601,0.9268317973444898,2,43680,46156
116,46601,0.9268317973444898,2,43680,46156
117,46601,0.9268317973444898,2,43680,46156
118,46601,0.9268317973444898,2,43680,46156
119,46601,0.9268317973444898,2,43680,46156
120,46601,0.9268317973444898,2,43680,46156
121,46601,0.9268317973444898,2,43680,46156
122,46601,0.9268317973444898,2,43680,46156
123,46601,0.9268317973444898,2,43680,46156
124,46601,0.9268317973444898,2,43680,46156
125,46601,0.9268317973444898,2,43680,46156
126,46601,0.9268317973444898,2,43680,46156
127,46601,0.9268317973444898,2,43680,46156
128,46601,0.9268317973444898,2,43680,46156
129,46601,0.9268317973444898,2,43680,46156
130,46601,0.9268317973444898,2,43680,46156
131,46601,0.9268317973444898,2,43680,46156
132,46601,0.9268317973444898,2,43680,46156
