generation,id,fitness,species,parent1,parent2,timestep
0,1,0.5,1,-1,-1,
0,2,0.5002543096998058,1,-1,-1,
0,3,0.5,1,-1,-1,
0,4,0.7214058285598401,1,-1,-1,
0,5,0.7485821856929966,1,-1,-1,
0,6,0.5,1,-1,-1,
0,7,0.5422158358549636,2,-1,-1,
0,8,0.5,1,-1,-1,
0,9,0.5209662406257232,1,-1,-1,
0,10,0.5488007209934025,1,-1,-1,
0,11,0.5,2,-1,-1,
0,12,0.5811373909435549,2,-1,-1,
0,13,0.5,2,-1,-1,
0,14,0.5,2,-1,-1,
0,15,0.5,2,-1,-1,
0,16,0.500092512354958,3,-1,-1,
0,17,0.5,3,-1,-1,
0,18,0.5009020473086696,1,-1,-1,
0,19,0.5298446881052199,1,-1,-1,
0,20,0.5032090395439577,1,-1,-1,
0,21,0.6114805476740826,2,-1,-1,
0,22,0.6250918766438534,1,-1,-1,
0,23,0.5601280509222966,1,-1,-1,
0,24,0.5595183641584485,1,-1,-1,
0,25,0.5023782634326017,1,-1,-1,
0,26,0.6088032672886325,1,-1,-1,
0,27,0.5,2,-1,-1,
0,28,0.6288024181789296,2,-1,-1,
0,29,0.5572112260231321,2,-1,-1,
0,30,0.5,1,-1,-1,
0,31,0.5847776518944123,1,-1,-1,
0,32,0.5,1,-1,-1,
0,33,0.7310705690685451,2,-1,-1,
0,34,0.6083694493032404,1,-1,-1,
0,35,0.5023110238858648,1,-1,-1,
0,36,0.6914233729446244,1,-1,-1,
0,37,0.5074656287046642,3,-1,-1,
0,38,0.5739299303669061,1,-1,-1,
0,39,0.5029344194580501,1,-1,-1,
0,40,0.5,2,-1,-1,
0,41,0.5954347444797964,2,-1,-1,
0,42,0.5,1,-1,-1,
0,43,0.5,1,-1,-1,
0,44,0.7020823417184991,2,-1,-1,
0,45,0.5697997099885508,2,-1,-1,
0,46,0.5,1,-1,-1,
0,47,0.511013594848218,1,-1,-1,
0,48,0.6823461794920895,1,-1,-1,
0,49,0.5022290510248237,1,-1,-1,
0,50,0.5,2,-1,-1,
0,51,0.5844061063301913,1,-1,-1,
0,52,0.6366777118973312,1,-1,-1,
0,53,0.6020647980478128,1,-1,-1,
0,54,0.5,3,-1,-1,
0,55,0.5,1,-1,-1,
0,56,0.5,1,-1,-1,
0,57,0.5,1,-1,-1,
0,58,0.5002936661783388,4,-1,-1,
0,59,0.5,2,-1,-1,
0,60,0.5,1,-1,-1,
0,61,0.5,2,-1,-1,
0,62,0.5,3,-1,-1,
0,63,0.676162716713312,1,-1,-1,
0,64,0.6306668590473743,2,-1,-1,
0,65,0.5,1,-1,-1,
0,66,0.5742556369818973,1,-1,-1,
0,67,0.5,1,-1,-1,
0,68,0.6180999531881527,1,-1,-1,
0,69,0.5890461402544923,1,-1,-1,
0,70,0.6299971109351196,1,-1,-1,
0,71,0.5,2,-1,-1,
0,72,0.5044672505045554,1,-1,-1,
0,73,0.5148653589872247,1,-1,-1,
0,74,0.5160720081352264,2,-1,-1,
0,75,0.5101450282431037,2,-1,-1,
0,76,0.5,2,-1,-1,
0,77,0.5446920727357867,2,-1,-1,
0,78,0.628681637106341,1,-1,-1,
0,79,0.5,2,-1,-1,
0,80,0.5694011530660539,2,-1,-1,
0,81,0.6254558060385504,2,-1,-1,
0,82,0.5911658029861073,1,-1,-1,
0,83,0.5000112237535417,1,-1,-1,
0,84,0.5029755975493646,1,-1,-1,
0,85,0.5026406067009852,1,-1,-1,
0,86,0.6196715155712558,1,-1,-1,
0,87,0.5001505491002318,1,-1,-1,
0,88,0.5,1,-1,-1,
0,89,0.5,2,-1,-1,
0,90,0.5153033996414742,2,-1,-1,
0,91,0.5382585542275902,1,-1,-1,
0,92,0.7186271009907425,2,-1,-1,
0,93,0.5,1,-1,-1,
