generation,id,fitness,species,parent1,parent2,timestep
0,1,0.6980541515340817,1,-1,-1,
0,2,0.5,1,-1,-1,
0,3,0.5003833205695298,2,-1,-1,
0,4,0.5132243729610071,2,-1,-1,
0,5,0.5189532334690193,1,-1,-1,
0,6,0.5003889530251722,1,-1,-1,
0,7,0.5,1,-1,-1,
0,8,0.5475067674394509,3,-1,-1,
0,9,0.5117112997207662,1,-1,-1,
0,10,0.5266766004863218,1,-1,-1,
0,11,0.5673705016464415,1,-1,-1,
0,12,0.7220573843952423,1,-1,-1,
0,13,0.5136941746405361,1,-1,-1,
0,14,0.5,1,-1,-1,
0,15,0.574789475194075,1,-1,-1,
0,16,0.5000021550015008,3,-1,-1,
0,17,0.5,4,-1,-1,
0,18,0.5799555991102768,1,-1,-1,
0,19,0.5,1,-1,-1,
0,20,0.5000598436621442,4,-1,-1,
0,21,0.5000066909534497,2,-1,-1,
0,22,0.6013359317663197,4,-1,-1,
0,23,0.5,1,-1,-1,
0,24,0.5023329257618442,1,-1,-1,
0,25,0.5,4,-1,-1,
0,26,0.5,3,-1,-1,
0,27,0.6047459435144869,3,-1,-1,
0,28,0.6304953254121693,1,-1,-1,
0,29,0.5,1,-1,-1,
0,30,0.5,1,-1,-1,
0,31,0.5004916265147192,1,-1,-1,
0,32,0.5880306504702314,1,-1,-1,
0,33,0.5009479951694256,2,-1,-1,
0,34,0.5209805985258158,1,-1,-1,
0,35,0.5053303310065376,1,-1,-1,
0,36,0.5214101396291984,1,-1,-1,
0,37,0.5,1,-1,-1,
0,38,0.6495465911715628,1,-1,-1,
0,39,0.5977337611424292,1,-1,-1,
0,40,0.5,4,-1,-1,
0,41,0.5,1,-1,-1,
0,42,0.5,1,-1,-1,
0,43,0.5001494728416935,2,-1,-1,
0,44,0.6360556812473127,4,-1,-1,
0,45,0.5,1,-1,-1,
0,46,0.5016697486461719,1,-1,-1,
0,47,0.5,1,-1,-1,
0,48,0.5948490253129749,1,-1,-1,
0,49,0.5,1,-1,-1,
0,50,0.6360228467879101,1,-1,-1,
0,51,0.5,1,-1,-1,
0,52,0.6465670204989622,1,-1,-1,
0,53,0.5,1,-1,-1,
0,54,0.7233791923072763,1,-1,-1,
0,55,0.5,1,-1,-1,
0,56,0.629492865846571,4,-1,-1,
0,57,0.5016629778252253,4,-1,-1,
0,58,0.5003827418407512,1,-1,-1,
0,59,0.7147451265559244,1,-1,-1,
0,60,0.5367900248959576,4,-1,-1,
0,61,0.5,2,-1,-1,
0,62,0.747821402329123,1,-1,-1,
0,63,0.5473434953095044,1,-1,-1,
0,64,0.5000069412764359,1,-1,-1,
0,65,0.5584817985988737,1,-1,-1,
0,66,0.5953208552975437,1,-1,-1,
0,67,0.5014778942124382,1,-1,-1,
0,68,0.5000020228774522,2,-1,-1,
0,69,0.5,2,-1,-1,
0,70,0.5,4,-1,-1,
0,71,0.6540155061293674,1,-1,-1,
0,72,0.5082986601842581,3,-1,-1,
0,73,0.5,3,-1,-1,
0,74,0.5,2,-1,-1,
0,75,0.5,1,-1,-1,
0,76,0.5133571759287584,3,-1,-1,
0,77,0.500106332168839,1,-1,-1,
0,78,0.5728386913027151,1,-1,-1,
0,79,0.5,2,-1,-1,
0,80,0.5264890750323497,1,-1,-1,
0,81,0.5020085330939479,1,-1,-1,
0,82,0.6380668441632136,1,-1,-1,
0,83,0.7276627521951966,1,-1,-1,
0,84,0.6825636674204956,1,-1,-1,
0,85,0.6686219502517112,1,-1,-1,
0,86,0.5000679593972711,4,-1,-1,
0,87,0.7490661236938794,1,-1,-1,
0,88,0.5002500588098527,4,-1,-1,
0,89,0.5392199491872802,1,-1,-1,
0,90,0.671560078427531,1,-1,-1,
0,91,0.6248625381654191,1,-1,-1,
0,92,0.5,2,-1,-1,
0,93,0.5000921273535135,1,-1,-1,
0,94,0.5,1,-1,-1,
0,95,0.5618159871229556,3,-1,-1,
0,96,0.7334388424461848,1,-1,-1,
0,97,0.688544528213526,1,-1,-1,
0,98,0.5040225979736204,2,-1,-1,
0,99,0.5000074812523925,3,-1,-1,
0,100,0.5011835918353784,1,-1,-1,
0,101,0.5483401254178333,1,-1,-1,
0,102,0.5003026538404622,1,-1,-1,
0,103,0.56749740337493,1,-1,-1,
0,104,0.5445594682418069,2,-1,-1,
0,105,0.5014361506536424,1,-1,-1,
0,106,0.6198247360986795,3,-1,-1,
0,107,0.739347026032948,1,-1,-1,
0,108,0.5,3,-1,-1,
0,109,0.5,2,-1,-1,
0,110,0.50000150744423,2,-1,-1,
0,111,0.6477665300066023,1,-1,-1,
0,112,0.5,1,-1,-1,
0,113,0.5,1,-1,-1,
0,114,0.5000361568090973,1,-1,-1,
0,115,0.5578634293737209,1,-1,-1,
0,116,0.5457541415254323,1,-1,-1,
0,117,0.5304814734515308,1,-1,-1,
0,118,0.5786600299345428,4,-1,-1,
0,119,0.6349963824696299,1,-1,-1,
0,120,0.5,1,-1,-1,
0,121,0.5367951701077631,1,-1,-1,
0,122,0.5083735894017686,4,-1,-1,
0,123,0.5226192066402122,3,-1,-1,
0,124,0.5867740416740722,1,-1,-1,
0,125,0.5019741840321869,1,-1,-1,
0,126,0.5013478902853392,1,-1,-1,
0,127,0.5,1,-1,-1,
0,128,0.5,1,-1,-1,
0,129,0.5002654429298455,1,-1,-1,
0,130,0.5043184226656154,4,-1,-1,
0,131,0.5,1,-1,-1,
0,132,0.5,1,-1,-1,
0,133,0.5801507462087506,4,-1,-1,
0,134,0.5009283790404759,4,-1,-1,
0,135,0.5886288533660156,1,-1,-1,
0,136,0.5014309928797196,4,-1,-1,
0,137,0.6262021097514494,4,-1,-1,
0,138,0.5,1,-1,-1,
0,139,0.6292166614662729,1,-1,-1,
0,140,0.5,3,-1,-1,
0,141,0.7477066893382824,1,-1,-1,
0,142,0.5,1,-1,-1,
0,143,0.6653772984731456,1,-1,-1,
0,144,0.5,1,-1,-1,
0,145,0.5,1,-1,-1,
0,146,0.5,1,-1,-1,
0,147,0.5,3,-1,-1,
0,148,0.5,1,-1,-1,
0,149,0.5000682994994158,2,-1,-1,
0,150,0.5313212382815945,1,-1,-1,
1,104,0.5445594682418069,2,-1,-1,
1,4,0.5132243729610071,2,-1,-1,
1,151,0.5033998864399142,2,4,4,
1,152,0.5,2,104,104,
1,153,0.5,2,104,4,
1,154,0.5,2,4,104,
1,155,0.5,2,104,4,
1,156,0.5,2,4,4,
1,157,0.5084764460023141,2,104,104,
1,158,0.539524104368024,2,104,104,
1,106,0.6198247360986795,3,-1,-1,
1,27,0.6047459435144869,3,-1,-1,
1,159,0.6416951383192315,3,27,106,
1,160,0.5990156763104277,3,106,27,
1,161,0.5960495829300041,2,106,106,
1,162,0.5005875134996205,2,27,27,
1,163,0.6219152169475343,3,106,106,
1,164,0.6045998189455558,3,27,27,
1,165,0.5066089077892308,3,27,106,
1,166,0.6324066564595798,4,106,106,
1,167,0.7332689704312154,3,27,27,
1,168,0.6226165949329637,3,27,27,
1,169,0.6088084157894016,3,106,27,
1,170,0.6172730478433595,4,27,106,
1,171,0.5,2,27,106,
1,172,0.5,2,106,27,
1,173,0.6189886043749584,3,106,27,
1,174,0.623836069696222,3,106,106,
1,175,0.6532911750482923,3,106,106,
1,176,0.7405192684595294,2,27,27,
1,177,0.6045972869094667,3,27,27,
1,178,0.5699306630177623,3,27,106,
1,179,0.6118822978055374,4,106,106,
1,44,0.6360556812473127,4,-1,-1,
1,56,0.629492865846571,4,-1,-1,
1,180,0.6812653064507472,4,44,44,
1,181,0.6395721802721466,4,56,44,
1,182,0.5,2,56,56,
1,183,0.6148222503714552,4,44,56,
1,184,0.6769076327855467,4,56,56,
1,185,0.5765999625361413,4,56,56,
1,186,0.6224355500052987,4,56,44,
1,187,0.5808296134087709,4,44,44,
1,188,0.5259704231922411,4,56,44,
1,189,0.7420350175081875,4,56,56,
1,190,0.648621140606498,4,44,56,
1,191,0.649456752840219,4,44,56,
1,192,0.6935753897121437,4,56,56,
1,193,0.6146955276204787,4,56,44,
1,194,0.6024123634997615,4,56,56,
1,195,0.3409436458130055,4,56,56,
1,196,0.6247585024865652,4,44,44,
1,197,0.6291535162655186,3,56,56,
1,198,0.6559224133504845,4,44,56,
1,199,0.6626553157535084,4,44,44,
1,200,0.6262169535424029,4,44,44,
1,201,0.6905231685500379,4,44,44,
1,202,0.7326258476116809,4,56,56,
1,203,0.5915825251267355,4,44,56,
1,204,0.5522915165275435,4,56,56,
1,205,0.5011430969944912,4,56,56,
1,206,0.6924256336520062,4,44,56,
1,207,0.6238424163068289,3,44,56,
1,208,0.5292469914635658,4,56,44,
1,87,0.7490661236938794,2,-1,-1,
1,62,0.747821402329123,2,-1,-1,
1,209,0.6748865020660908,4,87,1,
1,210,0.612540117417278,3,12,97,
1,211,0.5629762417683588,4,141,12,
1,212,0.6098590227898573,4,83,54,
1,213,0.5,2,97,87,
1,214,0.5026777584871693,3,62,97,
1,215,0.5381291544783733,3,12,62,
1,216,0.5,2,54,97,
1,217,0.5045555854021644,1,97,141,
1,218,0.5608194286338317,3,83,107,
1,219,0.5,2,97,62,
1,220,0.5,2,59,54,
1,221,0.5,2,59,87,
1,222,0.5,2,96,87,
1,223,0.5693740255794072,2,62,141,
1,224,0.5,2,87,87,
1,225,0.66181746500273,1,54,54,
1,226,0.5054436109770888,1,62,83,
1,227,0.5,2,59,97,
1,228,0.5038779116495815,3,1,107,
1,229,0.6260035172121339,1,97,83,
1,230,0.6795182693976693,3,97,12,
1,231,0.5595959583364387,1,1,97,
1,232,0.5,2,97,54,
1,233,0.6923040146803605,2,87,97,
1,234,0.5708356537313046,2,83,107,
1,235,0.5506023527369581,2,83,62,
1,236,0.5000104969283719,2,97,83,
1,237,0.5235409215732308,3,54,141,
1,238,0.5,2,87,141,
1,239,0.5014646619769187,3,12,107,
1,240,0.5291495428289721,4,12,97,
1,241,0.5212169237573105,3,107,83,
1,242,0.5011621177911745,2,83,12,
1,243,0.7267510138002298,3,97,107,
1,244,0.5195547590144971,3,62,83,
1,245,0.5166012140285399,3,54,107,
1,246,0.5991712691146969,2,59,54,
1,247,0.5,2,97,59,
1,248,0.5,2,97,62,
1,249,0.5,2,62,97,
1,250,0.5095781452960015,2,96,83,
1,251,0.7385869831740512,2,54,59,
1,252,0.5033310047341379,2,54,59,
1,253,0.699924564131057,3,107,107,
1,254,0.5,2,97,59,
1,255,0.5715728835024376,2,107,62,
1,256,0.5418951829465257,2,62,59,
1,257,0.6298417370224157,2,96,12,
1,258,0.5,2,83,96,
1,259,0.5627783860824318,1,107,1,
1,260,0.7225993890980082,3,12,59,
1,261,0.5018183044251354,3,12,87,
1,262,0.5095536203007587,3,141,54,
1,263,0.5060155931713552,1,54,141,
1,264,0.5376859567168425,3,107,96,
1,265,0.737799227138398,2,141,54,
1,266,0.5712862206610727,2,97,62,
1,267,0.6477119245244762,4,54,59,
1,268,0.5021576430773225,2,59,107,
1,269,0.6755528016923018,2,107,87,
1,270,0.5364157425270573,1,62,59,
1,271,0.5,2,87,12,
1,272,0.5,2,97,96,
1,273,0.622230166517377,4,59,87,
1,274,0.5,2,62,87,
1,275,0.68749993636817,3,97,107,
1,276,0.5789351853924518,3,12,83,
1,277,0.6286770530591732,3,107,107,
1,278,0.6684078919508389,2,83,62,
