generation,id,fitness,species,parent1,parent2
0,1,0.20040070908398985,1,-1,-1
0,2,0.156728951459337,1,-1,-1
0,3,0.26588735777179373,1,-1,-1
0,4,0.20040070908398985,1,-1,-1
0,5,0.20396129798268778,1,-1,-1
0,6,0.20040070908398985,1,-1,-1
0,7,0.20343539180408157,1,-1,-1
0,8,0.20040070908398985,1,-1,-1
0,9,0.20040070908398985,2,-1,-1
0,10,0.21737975051653202,2,-1,-1
0,11,0.20040070908398985,1,-1,-1
0,12,0.16236706240843776,2,-1,-1
0,13,0.157598048560422,1,-1,-1
0,14,-0.046634886549312,1,-1,-1
0,15,0.20040070908398985,1,-1,-1
0,16,0.26556217033467355,1,-1,-1
0,17,0.08902370327550453,2,-1,-1
0,18,0.20040070908398985,1,-1,-1
0,19,0.20040070908398985,1,-1,-1
0,20,0.24956032353524116,1,-1,-1
0,21,0.07994246267649814,1,-1,-1
0,22,0.25363727559657817,1,-1,-1
0,23,-0.05262510310526171,1,-1,-1
0,24,0.19847654097857598,1,-1,-1
0,25,-0.06926088727890563,1,-1,-1
0,26,0.01751341335035551,1,-1,-1
0,27,0.20040070908398985,1,-1,-1
0,28,0.16806908989774094,1,-1,-1
0,29,0.04013324617214165,1,-1,-1
0,30,0.20039774024479445,1,-1,-1
0,31,0.20040070908398985,1,-1,-1
0,32,-0.04481060812839012,1,-1,-1
0,33,0.20040070908398985,2,-1,-1
0,34,0.18651648580376143,1,-1,-1
0,35,0.20040070908398985,1,-1,-1
0,36,0.16383114074943447,3,-1,-1
0,37,0.20040070908398985,1,-1,-1
0,38,0.20040070908398985,1,-1,-1
0,39,0.20040070908398985,3,-1,-1
0,40,0.2536666324627333,1,-1,-1
0,41,-0.012939994071047501,2,-1,-1
0,42,0.25366460597063173,1,-1,-1
0,43,0.20040070908398985,2,-1,-1
0,44,-0.02587142013540668,1,-1,-1
0,45,0.11148413661546627,2,-1,-1
0,46,0.1957229460685849,3,-1,-1
0,47,-0.06308811928137052,1,-1,-1
0,48,0.16032089149018738,1,-1,-1
0,49,0.17343122651790452,1,-1,-1
0,50,0.20040070908398985,3,-1,-1
0,51,0.25366915381939503,1,-1,-1
0,52,0.20040070908398985,2,-1,-1
0,53,0.29831411196123403,3,-1,-1
0,54,0.15499766305996884,3,-1,-1
0,55,0.20040070908398985,2,-1,-1
0,56,0.20040070908398985,1,-1,-1
0,57,0.20040070908398985,1,-1,-1
0,58,0.2536672202816861,2,-1,-1
0,59,-0.04827603741233402,1,-1,-1
0,60,0.20040070908398985,1,-1,-1
0,61,0.1235071652644983,1,-1,-1
0,62,0.1017151951998003,2,-1,-1
0,63,0.20031752579831386,1,-1,-1
0,64,0.15741991940887085,1,-1,-1
0,65,0.19892565715182492,1,-1,-1
0,66,0.18504334779077353,1,-1,-1
0,67,0.16382967961270725,1,-1,-1
0,68,0.20040070908398985,2,-1,-1
0,69,0.20040070908398985,1,-1,-1
0,70,0.20040070908398985,1,-1,-1
0,71,0.2155090538100428,1,-1,-1
0,72,0.15559013428354107,3,-1,-1
0,73,0.2003982891507901,3,-1,-1
0,74,0.20040070908398985,1,-1,-1
0,75,0.20040070908398985,2,-1,-1
0,76,0.20039414023324323,1,-1,-1
0,77,0.20040070908398985,3,-1,-1
0,78,0.20040070908398985,2,-1,-1
0,79,-0.02891499800762566,1,-1,-1
0,80,0.18520482326212184,1,-1,-1
0,81,0.20040070908398985,3,-1,-1
0,82,0.20040000497388244,3,-1,-1
0,83,0.20040070908398985,1,-1,-1
0,84,0.20040070908398985,1,-1,-1
0,85,-0.04153304528453344,3,-1,-1
0,86,-0.051143176728798645,1,-1,-1
0,87,0.08985526633857156,1,-1,-1
0,88,0.20040070908398985,3,-1,-1
0,89,0.1741196837721731,1,-1,-1
0,90,0.21685468510686315,3,-1,-1
0,91,0.20040070908398985,3,-1,-1
0,92,-0.06984479550504916,1,-1,-1
0,93,0.11063512471352206,3,-1,-1
0,94,0.20234626813972204,1,-1,-1
0,95,0.20040070908398985,3,-1,-1
0,96,-0.028919187842663032,2,-1,-1
0,97,0.20040070243624838,1,-1,-1
0,98,0.16704259313846254,1,-1,-1
0,99,0.20040070908398985,1,-1,-1
0,100,-0.0491149005336701,2,-1,-1
0,101,-0.07261160692431833,2,-1,-1
0,102,0.20040070908398985,1,-1,-1
0,103,0.20040070908398985,1,-1,-1
