generation,id,fitness,species,parent1,parent2
0,1,0.023292,1,-1,-1
0,2,0.036868,1,-1,-1
0,3,0.224046,1,-1,-1
0,4,-0.071525,2,-1,-1
0,5,0.125077,1,-1,-1
0,6,-0.022019,1,-1,-1
0,7,0.03601,3,-1,-1
0,8,-0.051316,2,-1,-1
0,9,-0.057412,4,-1,-1
0,10,0.311133,2,-1,-1
0,11,-0.120012,5,-1,-1
0,12,-0.029366,1,-1,-1
0,13,0.010982,5,-1,-1
0,14,1.480556,6,-1,-1
0,15,0.047804,2,-1,-1
0,16,-0.565597,3,-1,-1
0,17,0.049061,2,-1,-1
0,18,-0.029905,7,-1,-1
0,19,-0.478276,5,-1,-1
0,20,-0.049759,3,-1,-1
0,21,-0.010729,3,-1,-1
0,22,0.037515,6,-1,-1
0,23,0.005407,6,-1,-1
0,24,0.864936,4,-1,-1
0,25,0.006237,8,-1,-1
0,26,0.038297,4,-1,-1
0,27,-0.050854,9,-1,-1
0,28,-0.019779,4,-1,-1
0,29,0.063841,4,-1,-1
0,30,-0.016892,3,-1,-1
0,31,0.022005,1,-1,-1
0,32,0.016017,4,-1,-1
0,33,-0.022059,7,-1,-1
0,34,0.005407,7,-1,-1
0,35,-0.049193,1,-1,-1
0,36,0.018295,3,-1,-1
0,37,-0.1443,7,-1,-1
0,38,-0.274799,1,-1,-1
0,39,0.017729,4,-1,-1
0,40,0.09838,5,-1,-1
0,41,-0.013229,1,-1,-1
0,42,0.012435,6,-1,-1
0,43,-0.019779,7,-1,-1
0,44,-0.099382,5,-1,-1
0,45,-0.018972,7,-1,-1
0,46,0.020265,2,-1,-1
0,47,-0.551235,4,-1,-1
0,48,-0.120012,5,-1,-1
0,49,0.183732,1,-1,-1
0,50,0.104678,4,-1,-1
0,51,0.25184,9,-1,-1
0,52,0.240971,4,-1,-1
0,53,0.005407,3,-1,-1
0,54,0.008783,6,-1,-1
0,55,-0.043917,5,-1,-1
0,56,0.030727,7,-1,-1
0,57,0.008237,1,-1,-1
0,58,-0.044269,10,-1,-1
0,59,0.021502,6,-1,-1
0,60,0.021502,8,-1,-1
0,61,1.558717,10,-1,-1
0,62,-0.118662,5,-1,-1
0,63,0.451142,7,-1,-1
